name,country,city,ranking,programs,tuition,scholarship,website
Universidad Europea de Madrid,Spain,Main City,286,"Software Engineering, Business Analytics, Robotics",11526,Medium,http://www.uem.es/
Universidad Francisco de Vitoria,Spain,Main City,205,"Software Engineering, Artificial Intelligence, MS Computer Science",18673,Medium,http://www.ufv.es/
Universidad de Granada,Spain,Main City,252,"MBA, Business Analytics, MS Computer Science",22006,High,http://www.ugr.es/
Universidad de Huelva,Spain,Main City,283,"Software Engineering, MS Computer Science, MBA",14928,Very High,http://www.uhu.es/
Universidad Internacional de Andalucía,Spain,Main City,103,"MBA, Cybersecurity, Data Science",19422,Low,http://www.uia.es/
Universitat de les Illes Balears,Spain,Main City,457,"Cybersecurity, MBA, MS Computer Science",24886,Very High,http://www.uib.es/
Universitat Internacional de Catalunya,Spain,Main City,228,"MS Computer Science, Data Science, Software Engineering",13214,High,http://www.uic.es/
Universidad Internacional Menéndez Pelayo,Spain,Main City,320,"MS Computer Science, Business Analytics, Software Engineering",23524,Low,http://www.uimp.es/
Universidad de Jaén,Spain,Main City,498,"Software Engineering, MS Computer Science, Business Analytics",16012,Low,http://www.ujaen.es/
Universitat Jaume I de Castellón,Spain,Main City,351,"Data Science, Cybersecurity, MBA",27188,Very High,http://www.uji.es/
Universidad de La Laguna,Spain,Main City,283,"MBA, MS Computer Science, Software Engineering",13413,Medium,http://www.ull.es/
Universidad de Las Palmas de Gran Canaria,Spain,Main City,168,"MBA, Business Analytics, MS Computer Science",26610,Low,http://www.ulpgc.es/
Universidad de Málaga,Spain,Main City,69,"Software Engineering, MBA, Artificial Intelligence",15058,Low,http://www.uma.es/
Universidad de Murcia,Spain,Main City,133,"Software Engineering, Cybersecurity, Business Analytics",28515,Medium,http://www.um.es/
Universidad Miguel Hernández de Elche,Spain,Main City,60,"Artificial Intelligence, Cybersecurity, Business Analytics",8021,Low,http://www.umh.es/
Universidad Pública de Navarra,Spain,Main City,365,"MBA, Cybersecurity, Data Science",8968,High,http://www.unavarra.es/
Universidad de Navarra,Spain,Main City,218,"Artificial Intelligence, Robotics, Cybersecurity",24216,Low,http://www.unav.es/
Universidad Nacional de Educación a Distancia,Spain,Main City,116,"MS Computer Science, Artificial Intelligence, MBA",11553,Medium,http://www.uned.es/
Universidad de Extremadura,Spain,Main City,411,"Robotics, MS Computer Science, Data Science",13927,High,http://www.unex.es/
"Universidad Internacional de Andalucía, Sede Antonio Machado de Baeza",Spain,Main City,203,"MBA, Business Analytics, MS Computer Science",27798,High,http://www.uniaam.uia.es/
Universidad Loyola Andalucía,Spain,Main City,271,"Business Analytics, Cybersecurity, MS Computer Science",16733,High,https://www.uloyola.es/
Universidad Abierta Interactiva,Spain,Main City,456,"Data Science, Business Analytics, Artificial Intelligence",28311,Very High,http://www.uniactiva.com/
"Universidad Internacional de Andalucía, Sede La Rábida",Spain,Main City,485,"Software Engineering, Artificial Intelligence, Business Analytics",10750,Very High,http://www.uniara.uia.es/
Universidad de Cantabria,Spain,Main City,360,"Cybersecurity, Data Science, Robotics",19623,Low,http://www.unican.es/
Universidad de León,Spain,Main City,311,"Robotics, Artificial Intelligence, MS Computer Science",9317,Very High,http://www.unileon.es/
Universidad de Oviedo,Spain,Main City,395,"Artificial Intelligence, MS Computer Science, Software Engineering",28777,High,http://www.uniovi.es/
Universidad de La Rioja,Spain,Main City,491,"Cybersecurity, Robotics, Artificial Intelligence",8211,Low,http://www.unirioja.es/
Iniciativa Universidad del Atlantico,Spain,Main City,496,"Data Science, MS Computer Science, Software Engineering",24443,Very High,http://www.universidadatlantico.org/
Universidad de Zaragoza,Spain,Main City,51,"MS Computer Science, Robotics, Software Engineering",13923,Low,http://www.unizar.es/
Universidad Antonio de Nebrija,Spain,Main City,28,"Artificial Intelligence, Business Analytics, MBA",8346,Very High,http://www.unnet.es/
Universitat Oberta de Catalunya,Spain,Main City,75,"Business Analytics, Data Science, Software Engineering",29817,Low,http://www.uoc.edu/
Universidad Politécnica de Cataluna,Spain,Main City,88,"Business Analytics, MBA, Data Science",16809,Very High,http://www.upc.edu/
Universidad Pontificia Comillas,Spain,Main City,476,"Business Analytics, Data Science, Artificial Intelligence",18026,Low,http://www.upco.es/
Universidad Politécnica de Cartagena,Spain,Main City,294,"MBA, Software Engineering, Artificial Intelligence",27556,Very High,http://www.upct.es/
Universitat Pompeu Fabra,Spain,Main City,173,"MS Computer Science, Business Analytics, Cybersecurity",19836,Medium,http://www.upf.es/
Universidad Politécnica de Madrid,Spain,Main City,453,"MBA, Cybersecurity, Business Analytics",23641,Medium,http://www.upm.es/
Universidad Pablo de Olavide,Spain,Main City,14,"Software Engineering, Artificial Intelligence, MS Computer Science",27778,High,http://www.upo.es/
Universidad Pontificia de Salamanca,Spain,Main City,391,"MS Computer Science, Artificial Intelligence, MBA",12449,Low,http://www.upsa.es/
Universidad Politécnica de Valencia,Spain,Main City,384,"Robotics, Cybersecurity, Artificial Intelligence",22794,Very High,http://www.upv.es/
Universidad Rey Juan Carlos,Spain,Main City,64,"Artificial Intelligence, MBA, MS Computer Science",25314,Medium,http://www.urjc.es/
Universitat Ramon Llull,Spain,Main City,130,"Robotics, Data Science, MBA",23812,Low,http://www.url.es/
Universitat Rovira I Virgili Tarragona,Spain,Main City,187,"Data Science, Business Analytics, Software Engineering",11949,Medium,http://www.urv.es/
Universidad de Salamanca,Spain,Main City,319,"MS Computer Science, MBA, Data Science",25287,Low,http://www.usal.es/
Universidade de Santiago de Compostela,Spain,Main City,91,"Artificial Intelligence, Robotics, Software Engineering",15336,High,https://www.usc.gal/
Universidad de Sevilla,Spain,Main City,266,"Data Science, Robotics, MBA",20240,Medium,http://www.us.es/
Universidad de Valladolid,Spain,Main City,272,"Business Analytics, Data Science, Software Engineering",8041,Very High,http://www.uva.es/
Universidad de Valencia,Spain,Main City,309,"Software Engineering, MBA, Business Analytics",25505,Low,http://www.uv.es/
Universitat de Vic,Spain,Main City,98,"Robotics, Business Analytics, MBA",8610,Very High,http://www.uvic.es/
Universidade de Vigo,Spain,Main City,243,"Data Science, MBA, Business Analytics",28045,Very High,https://www.uvigo.gal/
Centro Universitario Villanueva,Spain,Main City,354,"Data Science, MS Computer Science, Software Engineering",10136,Medium,http://www.villanueva.edu/
Universidad Internacional Isabel I,Spain,Main City,100,"Data Science, MBA, Business Analytics",26143,Low,https://www.ui1.es/
ENAE Business School,Spain,Main City,392,"Data Science, MBA, MS Computer Science",18948,High,https://www.enae.es/
Universidad Internacional de Valencia,Spain,Main City,273,"Data Science, MS Computer Science, Cybersecurity",9555,High,https://viu.es/
ESADE Business & Law School,Spain,Main City,97,"Business Analytics, Data Science, Robotics",18583,High,https://www.esade.edu/en/about-us/law-school
IESE Business School,Spain,Main City,435,"Business Analytics, Robotics, Cybersecurity",23795,Low,https://www.iese.edu/
Eada Business School Barcelona,Spain,Main City,270,"Artificial Intelligence, Robotics, Software Engineering",11773,Low,https://www.eada.edu/
University of Barcelona,Spain,Main City,103,"Data Science, Business Analytics, Software Engineering",13894,High,https://web.ub.edu
University of Girona,Spain,Main City,200,"Software Engineering, Robotics, Artificial Intelligence",25879,High,https://udg.edu
Florida Universitaria,Spain,Main City,479,"Cybersecurity, Robotics, Software Engineering",9181,High,https://www.floridauniversitaria.es/
Universidad CEU Fernando III,Spain,Main City,461,"Data Science, MBA, Software Engineering",28716,Low,https://uf3ceu.es/
Universidad San Jorge,Spain,Main City,446,"MBA, Data Science, Software Engineering",24895,Low,https://www.usj.es/
Universidad de las Hespérides,Spain,Main City,312,"Business Analytics, Artificial Intelligence, Software Engineering",19228,High,https://hesperides.edu.es/
Universidad Europea del Atlántico,Spain,Main City,194,"Artificial Intelligence, Cybersecurity, Robotics",17901,Medium,https://www.uneatlantico.es/
ESCP Business School,Spain,Main City,25,"Software Engineering, Artificial Intelligence, MBA",20718,Low,https://escp.eu/madrid
Aventis School of Management,Singapore,Main City,226,"Data Science, Robotics, Business Analytics",11940,High,https://www.aventis.edu.sg/
Nanyang Technological University,Singapore,Main City,130,"Cybersecurity, Data Science, Software Engineering",19169,Low,https://www.ntu.edu.sg/
National University of Singapore,Singapore,Main City,250,"Data Science, MS Computer Science, MBA",15958,Medium,https://www.nus.edu/
yale-NUS,Singapore,Main City,155,"Artificial Intelligence, MS Computer Science, Business Analytics",12203,High,https://www.yale-nus.edu.sg/
Singapore Institute of Management (SIM),Singapore,Main City,381,"MBA, Software Engineering, Business Analytics",21804,Medium,https://www.sim.edu.sg/
Singapore Management University,Singapore,Main City,197,"Data Science, Business Analytics, Robotics",26774,Very High,https://www.smu.edu.sg/
Singapore Institute of Technology,Singapore,Main City,112,"MBA, MS Computer Science, Software Engineering",8996,Very High,https://www.singaporetech.edu.sg/
Singapore University of Technology and Design,Singapore,Main City,431,"Business Analytics, MBA, Software Engineering",19333,Medium,https://www.sutd.edu.sg/
Singapore University of Social Sciences,Singapore,Main City,240,"Data Science, MS Computer Science, Software Engineering",16083,High,https://www.suss.edu.sg/
University of the Arts Singapore,Singapore,Main City,106,"Software Engineering, Artificial Intelligence, Data Science",28968,Medium,https://www.uas.edu.sg/
Taoist College Singapore,Singapore,Main City,54,"MBA, Robotics, Artificial Intelligence",16254,Low,https://www.taoistcollege.org.sg/
Institute of Technical Education,Singapore,Main City,488,"Business Analytics, MS Computer Science, Robotics",11867,Medium,https://www.ite.edu.sg/
Temasek Polytechnic,Singapore,Main City,293,"Software Engineering, Data Science, MS Computer Science",22148,High,https://www.tp.edu.sg/
Singapore Polytechnic,Singapore,Main City,229,"Software Engineering, Data Science, Business Analytics",15876,Low,https://www.sp.edu.sg/
Ngee Ann Polytechnic,Singapore,Main City,228,"Robotics, MS Computer Science, Cybersecurity",23187,Low,https://www.np.edu.sg/
Nanyang Polytechnic,Singapore,Main City,249,"MBA, MS Computer Science, Business Analytics",18953,High,https://www.nyp.edu.sg/
Republic Polytechnic,Singapore,Main City,490,"Business Analytics, Cybersecurity, MBA",12072,High,https://www.rp.edu.sg/
Australian International School,Singapore,Main City,360,"Business Analytics, Software Engineering, Artificial Intelligence",15326,High,https://ais.com.sg
Aichi Shukutoku University,Japan,Main City,278,"Cybersecurity, Robotics, Artificial Intelligence",23008,Low,http://www.aasa.ac.jp/
Aichi Bunkyo University,Japan,Main City,469,"MBA, Artificial Intelligence, Robotics",14496,Very High,http://www.abu.ac.jp/
Aichi University of Education,Japan,Main City,99,"Business Analytics, MBA, Software Engineering",12581,Low,http://www.aichi-edu.ac.jp/
Aichi Prefectural University of Fine Arts & Music,Japan,Main City,118,"MS Computer Science, Business Analytics, MBA",15126,Medium,http://www.aichi-fam-u.ac.jp/
Aichi Gakuin University,Japan,Main City,459,"Robotics, MBA, Data Science",9739,Very High,http://www.aichi-gakuin.ac.jp/
Aichi Medical University,Japan,Main City,201,"Business Analytics, Robotics, Software Engineering",9423,High,http://www.aichi-med-u.ac.jp/
Aichi Prefectural University,Japan,Main City,186,"Robotics, Data Science, MBA",16872,Medium,http://www.aichi-pu.ac.jp/
Aichi University,Japan,Main City,228,"Cybersecurity, Artificial Intelligence, Robotics",25454,High,http://www.aichi-u.ac.jp/
Aikoku Gakuen University,Japan,Main City,424,"Robotics, Cybersecurity, Data Science",28058,Very High,http://www.aikoku-u.ac.jp/
Aichi Institute of Technology,Japan,Main City,111,"MBA, Business Analytics, MS Computer Science",19604,Low,http://www.aitech.ac.jp/
Akita University of Economics and Law,Japan,Main City,457,"Artificial Intelligence, Software Engineering, Robotics",20371,High,http://www.akeihou-u.ac.jp/
Akita University,Japan,Main City,238,"Artificial Intelligence, Robotics, Business Analytics",14852,High,http://www.akita-u.ac.jp/
St. Andrew's University,Japan,Main City,350,"MBA, Cybersecurity, Software Engineering",15665,High,http://www.andrew.ac.jp/
Aomori Chuoh Gakuin University,Japan,Main City,230,"Business Analytics, MBA, MS Computer Science",18021,Very High,http://www.aomoricgu.ac.jp/
Aomori University,Japan,Main City,3,"Artificial Intelligence, Robotics, Cybersecurity",21321,High,http://www.aomori-u.ac.jp/
Aoyama Gakuin University,Japan,Main City,397,"Cybersecurity, MS Computer Science, Software Engineering",26079,Medium,http://www.aoyama.ac.jp/
Ritsumeikan Asia Pacific University,Japan,Main City,443,"MBA, Software Engineering, Artificial Intelligence",17736,Very High,http://www.apu.ac.jp/
Asahikawa Medical College,Japan,Main City,154,"MBA, Software Engineering, Cybersecurity",18308,Very High,http://www.asahikawa-med.ac.jp/
Asahikawa University,Japan,Main City,108,"Software Engineering, Data Science, Artificial Intelligence",11983,Very High,http://www.asahikawa-u.ac.jp/
"National Institute of Technology, Asahikawa College",Japan,Main City,416,"Software Engineering, Robotics, MBA",14726,High,https://asahikawa-nct.ac.jp
Asahi University,Japan,Main City,10,"Data Science, Business Analytics, Cybersecurity",8189,Medium,http://www.asahi-u.ac.jp/
Ashikaga Institute of Technology,Japan,Main City,455,"Artificial Intelligence, Business Analytics, Cybersecurity",8481,Medium,http://www.ashitech.ac.jp/
Ashiya University,Japan,Main City,193,"Robotics, Data Science, Cybersecurity",15538,Very High,http://www.ashiya-u.ac.jp/
Asia University,Japan,Main City,236,"MS Computer Science, Artificial Intelligence, MBA",13418,High,http://www.asia-u.ac.jp/
Aichi Sangyo University,Japan,Main City,351,"Software Engineering, Artificial Intelligence, Data Science",18397,High,http://www.asu.ac.jp/
Atomi College,Japan,Main City,276,"Artificial Intelligence, Cybersecurity, Business Analytics",26815,Medium,http://www.atomi.ac.jp/
"American University Extension, Okinawa",Japan,Main City,56,"Artificial Intelligence, MBA, Data Science",28534,Low,http://www.aue-okinawa.ac.jp/
Aomori University of Health and Welfare,Japan,Main City,455,"Software Engineering, MS Computer Science, MBA",17549,Very High,http://www.auhw.ac.jp/
Azabu University,Japan,Main City,75,"Robotics, Software Engineering, Artificial Intelligence",27102,Medium,http://www.azabu-u.ac.jp/
Baika Women's College,Japan,Main City,277,"Data Science, MBA, Software Engineering",21140,Medium,http://www.baika.ac.jp/
Baiko Women's College,Japan,Main City,206,"MBA, MS Computer Science, Business Analytics",21405,High,http://www.baiko.ac.jp/
Beppu University,Japan,Main City,304,"MS Computer Science, Artificial Intelligence, Business Analytics",24676,Medium,http://www.beppu-u.ac.jp/
International Budo University,Japan,Main City,112,"MBA, Business Analytics, Software Engineering",25586,Low,http://www.budo-u.ac.jp/
Bukkyo University,Japan,Main City,385,"Robotics, Business Analytics, Software Engineering",11126,High,http://www.bukkyo-u.ac.jp/
Bunka Women's University,Japan,Main City,201,"Data Science, Software Engineering, Artificial Intelligence",21355,Very High,http://www.bunka-wu.ac.jp/
Bunkyo University,Japan,Main City,459,"MBA, MS Computer Science, Robotics",8945,Very High,http://www.bunkyo.ac.jp/
Tokushima Bunri University,Japan,Main City,424,"MBA, Data Science, Software Engineering",13483,Medium,http://www.bunri-u.ac.jp/
Chuo Gakuin University,Japan,Main City,354,"MS Computer Science, Cybersecurity, Data Science",27167,Low,http://www.cgu.ac.jp/
Chiba University,Japan,Main City,119,"MBA, Artificial Intelligence, MS Computer Science",10361,Very High,http://www.chiba-u.ac.jp/
Chikushi Jogakuen University,Japan,Main City,438,"Business Analytics, Cybersecurity, MS Computer Science",20240,Very High,http://www.chikushi.ac.jp/
Chubu University,Japan,Main City,106,"Business Analytics, Robotics, Artificial Intelligence",29322,Medium,http://www.chubu.ac.jp/
Chubu Gakuin University & Chubu Women's College,Japan,Main City,115,"Robotics, Business Analytics, Cybersecurity",9774,High,http://www.chubu-gu.ac.jp/
Chukyo Women's University,Japan,Main City,288,"MS Computer Science, Artificial Intelligence, Cybersecurity",23931,High,http://www.chujo-u.ac.jp/
Chukyo Gakuin University,Japan,Main City,370,"MBA, Business Analytics, Data Science",18451,Very High,http://www.chukyogakuin-u.ac.jp/
Chukyo University,Japan,Main City,199,"Cybersecurity, MBA, Robotics",16796,High,http://www.chukyo-u.ac.jp/
Chuo University,Japan,Main City,470,"Robotics, Data Science, Software Engineering",24485,Very High,http://www.chuo-u.ac.jp/
Chiba Keizai University,Japan,Main City,330,"Software Engineering, MBA, Cybersecurity",21495,Medium,http://www.cku.ac.jp/
Chiba University of Commerce,Japan,Main City,323,"Robotics, Software Engineering, Data Science",13140,Low,http://www.cuc.ac.jp/
Daido Institute of Technology,Japan,Main City,172,"Software Engineering, Data Science, Cybersecurity",16789,High,http://www.daido-it.ac.jp/
Daiichi College of Pharmaceutical Sciences,Japan,Main City,241,"Software Engineering, Data Science, Cybersecurity",14178,Low,http://www.daiichi-cps.ac.jp/
"Dai Ichi University, College of Technology",Japan,Main City,66,"MBA, Artificial Intelligence, Data Science",17822,High,http://www.daiichi-koudai.ac.jp/
Daiichi University of Economics,Japan,Main City,94,"Cybersecurity, Business Analytics, Robotics",9832,Low,http://www.daiichi-ue.ac.jp/
Osaka College of Music,Japan,Main City,253,"MS Computer Science, Cybersecurity, Business Analytics",13794,Low,http://www.daion.ac.jp/
Osaka University of Commerce,Japan,Main City,313,"Robotics, Data Science, Business Analytics",19317,Low,http://www.daishodai.ac.jp/
Daito Bunka University,Japan,Main City,6,"Artificial Intelligence, MS Computer Science, Robotics",15659,Medium,http://www.daito.ac.jp/
Tokyo Denki University,Japan,Main City,90,"Business Analytics, MBA, Cybersecurity",17277,Medium,http://www.dendai.ac.jp/
Doho University,Japan,Main City,469,"Software Engineering, Artificial Intelligence, Data Science",16778,Very High,http://www.doho.ac.jp/
Dohto University,Japan,Main City,326,"Business Analytics, MBA, Software Engineering",9382,Medium,http://www.dohto.ac.jp/
Hokkaido Information University,Japan,Main City,1,"MBA, Artificial Intelligence, Software Engineering",22303,High,http://www.do-johodai.ac.jp/
Dokkyo University,Japan,Main City,80,"Robotics, Data Science, MS Computer Science",11669,High,http://www.dokkyo.ac.jp/
Dokkyo University School of Medicine,Japan,Main City,336,"Software Engineering, Cybersecurity, Robotics",19157,High,http://www.dokkyomed.ac.jp/
Doshisha University,Japan,Main City,76,"Artificial Intelligence, Business Analytics, Cybersecurity",28986,High,http://www.doshisha.ac.jp/
Doshisha Women's College of Liberal Arts,Japan,Main City,242,"Data Science, Artificial Intelligence, MBA",16284,Very High,http://www.dwc.doshisha.ac.jp/
Edogawa University,Japan,Main City,45,"MBA, Software Engineering, Business Analytics",10666,Very High,http://www.edogawa-u.ac.jp/
Ehime University,Japan,Main City,308,"Business Analytics, MBA, MS Computer Science",27395,Very High,http://www.ehime-u.ac.jp/
Eichi University,Japan,Main City,132,"Robotics, Business Analytics, Data Science",9135,Very High,http://www.eichi-u.ac.jp/
Kagawa Institute of Nutrition,Japan,Main City,165,"MS Computer Science, Data Science, Business Analytics",10367,Very High,http://www.eiyo.ac.jp/
Elisabeth University of Music,Japan,Main City,443,"MS Computer Science, Business Analytics, Cybersecurity",23033,High,http://www.eum.ac.jp/
Fukuoka Dental College,Japan,Main City,132,"Software Engineering, Robotics, Artificial Intelligence",12860,Medium,http://www.fdcnet.ac.jp/
Ferris University,Japan,Main City,428,"MBA, Robotics, Cybersecurity",24550,Very High,http://www.ferris.ac.jp/
National Fisheries University,Japan,Main City,331,"Business Analytics, Robotics, Software Engineering",19781,High,http://www.fish-u.ac.jp/
Fukuoka Institute of Technology,Japan,Main City,258,"Cybersecurity, Business Analytics, Data Science",21462,Medium,http://www.fit.ac.jp/
Fukushima Medical College,Japan,Main City,482,"Business Analytics, MS Computer Science, Data Science",25920,Very High,http://www.fmu.ac.jp/
Fukui Prefectural University,Japan,Main City,47,"Cybersecurity, Artificial Intelligence, MBA",13086,Low,http://www.fpu.ac.jp/
Fuji Women's College,Japan,Main City,168,"Data Science, Cybersecurity, MBA",10125,Very High,http://www.fujijoshi.ac.jp/
Fujita Health University,Japan,Main City,230,"MS Computer Science, Cybersecurity, MBA",24017,Very High,http://www.fujita-hu.ac.jp/
Fukui Medical School,Japan,Main City,112,"Robotics, Artificial Intelligence, Cybersecurity",14972,Very High,http://www.fukui-med.ac.jp/
Fukui University,Japan,Main City,29,"Business Analytics, MBA, Artificial Intelligence",24426,Low,http://www.fukui-u.ac.jp/
Fukui University of Technology,Japan,Main City,386,"MBA, Cybersecurity, MS Computer Science",12144,Very High,http://www.fukui-ut.ac.jp/
Fukuoka University of Education,Japan,Main City,39,"MBA, Robotics, Artificial Intelligence",22243,Low,http://www.fukuoka-edu.ac.jp/
Fukuoka International University,Japan,Main City,481,"MS Computer Science, Software Engineering, Artificial Intelligence",19067,High,http://www.fukuoka-int-u.ac.jp/
Fukuoka Prefectural University,Japan,Main City,326,"Software Engineering, Data Science, MBA",8997,High,http://www.fukuoka-pu.ac.jp/
Fukuoka University,Japan,Main City,144,"MBA, Artificial Intelligence, MS Computer Science",23785,Medium,http://www.fukuoka-u.ac.jp/
Fukushima University,Japan,Main City,368,"MS Computer Science, Artificial Intelligence, Robotics",25350,High,http://www.fukushima-u.ac.jp/
Fukuyama University,Japan,Main City,36,"Software Engineering, MS Computer Science, Robotics",16706,Low,http://www.fukuyama-u.ac.jp/
Fukuoka Women's University,Japan,Main City,190,"Artificial Intelligence, MS Computer Science, Business Analytics",27095,Very High,http://www.fwu.ac.jp/
Aichi Gakusen University,Japan,Main City,344,"Data Science, Software Engineering, Robotics",19704,Very High,http://www.gakusen.ac.jp/
Gakushuin University,Japan,Main City,305,"Cybersecurity, Robotics, Business Analytics",22990,Medium,http://www.gakushuin.ac.jp/
Tokyo National University of Fine Arts and Music,Japan,Main City,194,"Software Engineering, Business Analytics, Artificial Intelligence",11773,Low,http://www.geidai.ac.jp/
Gifu Keizai University,Japan,Main City,292,"Data Science, MS Computer Science, Business Analytics",19345,Very High,http://www.gifu-keizai.ac.jp/
Gifu University for Education and Languages,Japan,Main City,351,"Data Science, Software Engineering, Cybersecurity",10485,Medium,http://www.gifu-kyoiku.ac.jp/
Gifu Pharmaceutical University,Japan,Main City,105,"Cybersecurity, Business Analytics, Software Engineering",16959,High,http://www.gifu-pu.ac.jp/
Gifu University,Japan,Main City,219,"MBA, Data Science, MS Computer Science",14019,Low,http://www.gifu-u.ac.jp/
Gifu Women's University,Japan,Main City,27,"Data Science, Robotics, Cybersecurity",18361,Medium,http://www.gijodai.ac.jp/
Gunma Prefectural Women's University,Japan,Main City,247,"Artificial Intelligence, Business Analytics, Data Science",28697,Medium,http://www.gpwu.ac.jp/
Gunma University,Japan,Main City,357,"MS Computer Science, Data Science, Business Analytics",25154,High,http://www.gunma-u.ac.jp/
Hachinohe University,Japan,Main City,444,"Cybersecurity, MS Computer Science, Software Engineering",24281,Medium,http://www.hachinohe-u.ac.jp/
Hakodate University,Japan,Main City,428,"Robotics, MS Computer Science, Business Analytics",28807,Very High,http://www.hakodate-u.ac.jp/
Hakuoh University,Japan,Main City,404,"Software Engineering, MBA, Cybersecurity",12104,High,http://www.hakuoh.ac.jp/
Hamamatsu University,Japan,Main City,248,"Artificial Intelligence, Cybersecurity, Data Science",8183,Low,http://www.hamamatsu-u.ac.jp/
University of Auckland,New Zealand,Main City,328,"Software Engineering, Cybersecurity, Business Analytics",22073,Very High,http://www.auckland.ac.nz/
Auckland University of Technology,New Zealand,Main City,250,"MBA, Artificial Intelligence, Software Engineering",24242,Very High,http://www.aut.ac.nz/
University of Canterbury,New Zealand,Main City,302,"Robotics, MS Computer Science, Cybersecurity",22179,High,http://www.canterbury.ac.nz/
Christchurch Polytechnic Institute of Technology,New Zealand,Main City,451,"Cybersecurity, Data Science, MBA",12449,Low,http://www.cpit.ac.nz/
Lincoln University,New Zealand,Main City,28,"Robotics, MBA, Cybersecurity",11740,Medium,http://www.lincoln.ac.nz/
Massey University,New Zealand,Main City,91,"Artificial Intelligence, Business Analytics, MS Computer Science",12328,Very High,http://www.massey.ac.nz/
Open Polytechnic,New Zealand,Main City,401,"Business Analytics, Artificial Intelligence, Software Engineering",14265,High,http://www.openpolytechnic.ac.nz/
University of Otago,New Zealand,Main City,471,"Cybersecurity, Data Science, Artificial Intelligence",27769,Low,http://www.otago.ac.nz/
Victoria University of Wellington,New Zealand,Main City,236,"MBA, Software Engineering, Artificial Intelligence",16260,Very High,http://www.vuw.ac.nz/
University of Waikato,New Zealand,Main City,125,"MBA, Artificial Intelligence, Robotics",26624,Medium,http://www.waikato.ac.nz/
Nelson Marlborough Institute of Technology,New Zealand,Main City,155,"MBA, Robotics, Business Analytics",26901,Low,https://www.nmit.ac.nz/
Ara Institute of Canterbury,New Zealand,Main City,307,"MS Computer Science, Business Analytics, Artificial Intelligence",19961,High,https://www.ara.ac.nz/
Sun Yat-Sen University,China,Main City,375,"Cybersecurity, Robotics, MS Computer Science",12884,High,https://sysu.edu.cn
Hunan University,China,Main City,25,"Software Engineering, MBA, Cybersecurity",20489,Medium,https://www.hnu.edu.cn
Anhui Medical University,China,Main City,480,"MS Computer Science, Artificial Intelligence, Software Engineering",25768,Low,http://www.ahmu.edu.cn/
Anhui Normal University,China,Main City,334,"Robotics, MS Computer Science, Cybersecurity",12287,High,http://www.ahnu.edu.cn/
Anhui Technical College of Water Resources and Hydroelectric Power,China,Main City,222,"Data Science, MS Computer Science, Robotics",25327,Medium,http://www.ahsdxy.ah.edu.cn/
Anhui University of Traditional Chinese Medicine,China,Main City,218,"Artificial Intelligence, MBA, Robotics",28391,Medium,http://www.ahtcm.edu.cn/
Anhui University,China,Main City,260,"Data Science, MBA, Cybersecurity",25193,Low,http://www.ahu.edu.cn/
Anhui University of Finance and Economics,China,Main City,168,"MBA, Cybersecurity, MS Computer Science",19880,Medium,http://www.aufe.edu.cn/
Beijing University of Agriculture,China,Main City,491,"Data Science, Robotics, MBA",14916,High,http://www.bac.edu.cn/
Beijing Foreign Studies University,China,Main City,350,"Data Science, MS Computer Science, MBA",24737,Low,http://www.bfsu.edu.cn/
Bohai University,China,Main City,362,"MBA, Software Engineering, Artificial Intelligence",15280,Low,http://www.bhu.edu.cn/
Beijing International Studies University,China,Main City,394,"Robotics, MS Computer Science, Data Science",29896,Medium,http://www.bisu.edu.cn/
Beijing Institute of Technology,China,Main City,144,"Robotics, MBA, Data Science",17720,Very High,http://www.bit.edu.cn/
Beijing Information Science and Technology University,China,Main City,427,"MS Computer Science, Business Analytics, Data Science",21442,Very High,http://www.biti.edu.cn/
Beijing Jiaotong University,China,Main City,437,"Data Science, Artificial Intelligence, Software Engineering",8177,Very High,https://www.bjtu.edu.cn
China Agriculture University East,China,Main City,368,"Software Engineering, Cybersecurity, Data Science",8762,High,http://www.bjaeu.edu.cn/
Beijing Forestry University,China,Main City,301,"Cybersecurity, Software Engineering, MBA",16764,Very High,http://www.bjfu.edu.cn/
Beijing Medical University,China,Main City,219,"Data Science, Robotics, Artificial Intelligence",8662,Medium,http://www.bjmu.edu.cn/
Beijing Petroleum University,China,Main City,36,"Cybersecurity, MS Computer Science, Software Engineering",25582,Low,http://www.bjpeu.edu.cn/
Beijing Polytechnic University,China,Main City,268,"Data Science, Software Engineering, Cybersecurity",18031,Medium,http://www.bjpu.edu.cn/
Beijing University of Chinese Medicine and Pharmacology,China,Main City,66,"Software Engineering, MS Computer Science, Robotics",23250,High,http://www.bjucmp.edu.cn/
Beijing Language and Culture University,China,Main City,387,"MBA, Artificial Intelligence, Data Science",22591,High,http://www.blcu.edu.cn/
Beijing Normal University,China,Main City,4,"Software Engineering, MS Computer Science, MBA",24205,Very High,http://www.bnu.edu.cn/
Beijing Sport University,China,Main City,343,"Robotics, MS Computer Science, Business Analytics",9584,Low,http://www.bsu.edu.cn/
Beijing University of Aeronautics and Astronautics,China,Main City,291,"Robotics, Business Analytics, MBA",27356,High,http://www.buaa.edu.cn/
Beijing University of Chemical Technology,China,Main City,338,"Robotics, Data Science, Artificial Intelligence",27148,Very High,http://www.buct.edu.cn/
Beijing University of Posts and Telecommunications,China,Main City,493,"Data Science, Business Analytics, Software Engineering",14787,Low,http://www.bupt.edu.cn/
