name,country,city,ranking,programs,tuition,scholarship,website
Evangelische Fachhochschule Hannover,Germany,Berlin,9,"Artificial Intelligence, Software Engineering, Cybersecurity",3938,Medium,http://www.efh-hannover.de/
Evangelische Fachhochschule Ludwigshafen Hochschule für Sozial- und Gesundheitswesen,Germany,Munich,171,"Cybersecurity, Data Science, MS Computer Science",5783,Low,http://www.efhlu.de/
"Evangelische Fachhochschule Reutlingen-Ludwigsburg, Hochschule für Soziale Arbeit, Religionspädagogik und Diakonie",Germany,Munich,500,"Artificial Intelligence, Business Analytics, Cybersecurity",7709,Low,http://www.efh-reutlingen-ludwigsburg.de/
Evangelische Hochschule für Soziale Arbeit Dresden (FH),Germany,Berlin,184,"Data Science, MBA, Artificial Intelligence",3429,High,http://www.ehs-dresden.de/
European Management School,Germany,Munich,70,"MS Computer Science, Data Science, Artificial Intelligence",7301,High,http://www.ems-mainz.de/
Europäische Fachhochschule,Germany,Berlin,238,"Artificial Intelligence, Data Science, MS Computer Science",1308,Medium,http://www.eufh.de/
Europa-Universität Viadrina Frankfurt (Oder),Germany,Munich,253,"Artificial Intelligence, Business Analytics, Cybersecurity",9478,High,http://www.euv-frankfurt-o.de/
"Evangelische Fachhochschule Berlin, Fachhochschule für Sozialarbeit und Sozialpädagogik",Germany,Munich,171,"MBA, Data Science, Cybersecurity",5246,Very High,http://www.evfh-berlin.de/
Evangelische Fachhochschule Nürnberg,Germany,Berlin,206,"Business Analytics, Artificial Intelligence, MS Computer Science",10137,Very High,http://www.evfh-nuernberg.de/
Fern-Fachhochschule Hamburg,Germany,Berlin,280,"Cybersecurity, Robotics, Artificial Intelligence",10247,Medium,http://www.fern-fh.de/
Fernuniversität Gesamthochschule Hagen,Germany,Berlin,307,"Robotics, Business Analytics, Cybersecurity",13080,Very High,http://www.fernuni-hagen.de/
Fachhochschule Aachen,Germany,Munich,202,"Robotics, Business Analytics, MS Computer Science",5464,Medium,http://www.fh-aachen.de/
Fachhochschule Aschaffenburg,Germany,Berlin,184,"MS Computer Science, Data Science, Artificial Intelligence",1231,Medium,http://www.fh-aschaffenburg.de/
Technical University of Applied Sciences Augsburg,Germany,Berlin,123,"Artificial Intelligence, Data Science, MS Computer Science",14723,Low,https://www.tha.de/
Internationale Fachhochschule Bad Honnef,Germany,Munich,153,"MBA, Data Science, Robotics",8737,Medium,http://www.fh-bad-honnef.de/
"Fachhochschule Biberach, Hochschule für Bauwesen und Wirtschaft",Germany,Munich,308,"Software Engineering, Cybersecurity, Robotics",3348,Medium,http://www.fh-biberach.de/
Fachhochschule Bielefeld,Germany,Berlin,66,"MBA, Data Science, Business Analytics",11615,Very High,http://www.fh-bielefeld.de/
Fachhochschule Bingen,Germany,Munich,463,"Business Analytics, MBA, Robotics",12349,Very High,http://www.fh-bingen.de/
Fachhochschule Bochum,Germany,Munich,377,"Artificial Intelligence, Cybersecurity, MBA",3390,Very High,http://www.fh-bochum.de/
Hochschule Bonn-Rhein-Sieg,Germany,Berlin,95,"Data Science, Business Analytics, MBA",1172,Low,http://www.hochschule-bonn-rhein-sieg.de/
Fachhochschule Brandenburg,Germany,Berlin,286,"Cybersecurity, Software Engineering, Business Analytics",1808,Medium,http://www.fh-brandenburg.de/
Technische Hochschule Brandenburg,Germany,Munich,477,"Cybersecurity, Data Science, Robotics",1354,Very High,http://www.th-brandenburg.de/
Technische Hochschule Deggendorf,Germany,Berlin,76,"MBA, Robotics, Cybersecurity",13348,High,http://www.th-deg.de/
Fachhochschule Dortmund,Germany,Munich,468,"Software Engineering, Data Science, MS Computer Science",13430,High,http://www.fh-dortmund.de/
Hochschule Düsseldorf,Germany,Munich,114,"MS Computer Science, Artificial Intelligence, Cybersecurity",11247,Low,http://www.hs-duesseldorf.de/
Fachhochschule für die Wirtschaft,Germany,Berlin,275,"MBA, Artificial Intelligence, MS Computer Science",12302,Very High,http://www.fhdw.bib.de/
Fachhochschule der Wirtschaft,Germany,Berlin,79,"MBA, Data Science, Cybersecurity",14131,Medium,http://www.fhdw.de/
Fachhochschule Eberswalde,Germany,Berlin,68,"Business Analytics, Software Engineering, Data Science",11384,Very High,http://www.fh-eberswalde.de/
Fachhochschule Erfurt,Germany,Berlin,497,"Data Science, Cybersecurity, MS Computer Science",8013,High,http://www.fh-erfurt.de/
Fachhochschule Flensburg,Germany,Munich,467,"MS Computer Science, Software Engineering, Data Science",1028,High,http://www.fh-flensburg.de/
Fachhochschule Frankfurt am Main,Germany,Munich,285,"Software Engineering, Business Analytics, Robotics",2609,High,http://www.fh-frankfurt.de/
Europa Fachhochschule Fresenius,Germany,Munich,15,"Robotics, Business Analytics, Data Science",10683,Medium,http://www.fh-fresenius.de/
"Fachhochschule Furtwangen, Hochschule für Technik und Wirtschaft",Germany,Munich,251,"Cybersecurity, MBA, Artificial Intelligence",11168,Low,http://www.fh-furtwangen.de/
Fachhochschule Gelsenkirchen,Germany,Berlin,92,"MS Computer Science, Data Science, Cybersecurity",5314,Very High,http://www.fh-gelsenkirchen.de/
Fachhochschule Gießen-Friedberg,Germany,Berlin,411,"Artificial Intelligence, Cybersecurity, Data Science",9760,Medium,http://www.fh-giessen.de/
Fachhochschule Hamburg,Germany,Munich,122,"Data Science, Robotics, MBA",5453,High,http://www.fh-hamburg.de/
Hamburg University of Applied Sciences (HAW Hamburg),Germany,Berlin,195,"Data Science, Business Analytics, MS Computer Science",7713,Medium,https://haw-hamburg.de
Fachhochschule Hannover,Germany,Berlin,214,"Data Science, Cybersecurity, Software Engineering",13132,Very High,http://www.fh-hannover.de/
Fachhochschule Heidelberg,Germany,Berlin,370,"Data Science, Software Engineering, Artificial Intelligence",7902,Very High,http://www.fh-heidelberg.de/
"Fachhochschule Heilbronn, Hochschule für Technik und Wirtschaft",Germany,Munich,50,"Business Analytics, Software Engineering, Artificial Intelligence",9026,Very High,http://www.fh-heilbronn.de/
"Fachhochschule Hildesheim/Holzminden/Göttingen, Hochschule für angewandte Wissenschaft und Kunst",Germany,Munich,461,"Data Science, Robotics, MS Computer Science",6730,Medium,http://www.fh-hildesheim.de/
Fachhochschule Hof,Germany,Berlin,227,"Software Engineering, Cybersecurity, MBA",12200,High,http://www.fh-hof.de/
Technische Hochschule Ingolstadt,Germany,Munich,400,"Robotics, Software Engineering, MS Computer Science",11998,High,https://www.thi.de/
"Fachhochschule und Berufskollegs NTA, Prof.Dr. Grübler gemein. GmbH",Germany,Berlin,81,"Robotics, Business Analytics, MBA",7845,Medium,http://www.fh-isny.de/
Fachhochschule Jena,Germany,Munich,439,"Cybersecurity, MBA, Data Science",13261,High,http://www.fh-jena.de/
"Fachhochschule Karlsruhe, Hochschule für Technik",Germany,Berlin,401,"MBA, Artificial Intelligence, MS Computer Science",11690,Very High,http://www.fh-karlsruhe.de/
"Fachhochschule Kempten, Hochschule für Technik und Wirtschaft",Germany,Berlin,16,"Software Engineering, Data Science, Artificial Intelligence",10295,Very High,http://www.fh-Kempten.de/
Fachhochschule Kiel,Germany,Munich,430,"Cybersecurity, Business Analytics, Robotics",4548,Very High,http://www.fh-kiel.de/
Fachhochschule Kaiserslautern,Germany,Berlin,375,"Data Science, Artificial Intelligence, Cybersecurity",5689,Medium,http://www.fh-kl.de/
Fachhochschule Koblenz,Germany,Berlin,479,"Data Science, Software Engineering, Business Analytics",3294,Very High,http://www.fh-koblenz.de/
Technische Hochschule Köln,Germany,Munich,35,"MBA, Software Engineering, Robotics",1704,Low,https://www.th-koeln.de/
"Fachhochschule Konstanz, Hochschule für Technik, Wirtschaft und Gestaltung",Germany,Berlin,327,"Business Analytics, Software Engineering, Cybersecurity",6109,Medium,http://www.fh-konstanz.de/
Staatlich anerkannte Fachhochschule für Kunsttherapie,Germany,Munich,270,"Data Science, Artificial Intelligence, Robotics",2589,Medium,http://www.fhkt.de/
"Fachhochschule Landshut, Hochschule für Wirtschaft - Sozialwesen - Technik",Germany,Berlin,176,"Business Analytics, Artificial Intelligence, MS Computer Science",10442,Low,http://www.fh-landshut.de/
Fachhochschule Lausitz,Germany,Munich,441,"Business Analytics, Robotics, MBA",14995,Low,http://www.fh-lausitz.de/
Fachhochschule Lippe,Germany,Berlin,321,"Data Science, Cybersecurity, Business Analytics",10513,Very High,http://www.fh-lippe.de/
"Fachhochschule Ludwigshafen, Hochschule für Wirtschaft",Germany,Munich,261,"Artificial Intelligence, MS Computer Science, Business Analytics",1019,Medium,http://www.fh-ludwigshafen.de/
Fachhochschule Lübeck,Germany,Munich,424,"Robotics, Software Engineering, MBA",11042,Medium,http://www.fh-luebeck.de/
Fachhochschule Mainz,Germany,Munich,113,"MS Computer Science, Data Science, Business Analytics",12018,Very High,http://www.fh-mainz.de/
"Fachhochschule Mannheim, Hochschule für Technik und Gestaltung",Germany,Berlin,485,"Robotics, MS Computer Science, Data Science",12753,Low,http://www.fh-mannheim.de/
Fachhochschule Merseburg,Germany,Berlin,319,"Data Science, Software Engineering, Robotics",6797,Medium,http://www.fh-merseburg.de/
Fachhochschule des Mittelstandes (FHM),Germany,Munich,195,"Cybersecurity, MS Computer Science, Software Engineering",11650,Medium,http://www.fhm-mittelstand.de/
Fachhochschule München,Germany,Berlin,207,"Software Engineering, Artificial Intelligence, Cybersecurity",9964,High,http://www.fh-muenchen.de/
Hochschule München,Germany,Munich,440,"Artificial Intelligence, Business Analytics, Cybersecurity",1314,Low,http://www.hm.edu/
Fachhochschule Münster,Germany,Munich,68,"Business Analytics, Cybersecurity, Data Science",1276,Medium,http://www.fh-muenster.de/
Fachhochschule Neubrandenburg,Germany,Berlin,307,"Robotics, MS Computer Science, MBA",4939,Very High,http://www.fh-nb.de/
"Hochschule Neu-Ulm, Hochschule Neu-Ulm University of applied sciences",Germany,Munich,234,"Software Engineering, Robotics, Artificial Intelligence",10042,High,http://www.hs-neu-ulm.de/
Fachhochschule Niederrhein,Germany,Berlin,463,"Software Engineering, Data Science, Artificial Intelligence",7133,Low,http://www.fh-niederrhein.de/
Fachhochschule Nordostniedersachsen,Germany,Munich,324,"Artificial Intelligence, Cybersecurity, MS Computer Science",11020,Very High,http://www.fhnon.de/
Fachhochschule Nordhausen,Germany,Berlin,52,"Artificial Intelligence, MBA, Business Analytics",4051,Low,http://www.fh-nordhausen.de/
Georg-Simon-Ohm-Fachhochschule Nürnberg,Germany,Munich,288,"Software Engineering, Data Science, MBA",14152,Low,http://www.fh-nuernberg.de/
"Fachhochschule Nürtingen, Hochschule für Wirtschaft, Landwirtschaft und Landespflege",Germany,Berlin,102,"Artificial Intelligence, Robotics, Cybersecurity",11623,Low,http://www.fh-nuertingen.de/
Fachhochschule für das öffentliche Bibliothekswesen Bonn,Germany,Munich,342,"MBA, Robotics, Data Science",5903,Very High,http://www.fhoebb.de/
"Fachhochschule Offenburg, Hochschule für Technik und Wirtschaft",Germany,Berlin,174,"Data Science, MBA, Artificial Intelligence",13876,High,http://www.fh-offenburg.de/
Fachhochschule Oldenburg/Ostfriesland/Wilhelmshaven,Germany,Berlin,31,"Business Analytics, Artificial Intelligence, MS Computer Science",9504,Medium,http://www.fh-oow.de/
Fachhochschule Osnabrück,Germany,Munich,242,"MS Computer Science, MBA, Artificial Intelligence",12879,Very High,http://www.fh-osnabrueck.de/
Freie Kunst-Studienstätte Ottersberg,Germany,Munich,234,"Cybersecurity, Robotics, Software Engineering",4714,Medium,http://www.fh-ottersberg.de/
"Fachhochschule Pforzheim, Hochschule für Gestaltung, Technik und Wirtschaft",Germany,Munich,321,"Cybersecurity, Data Science, MBA",11036,Low,http://www.fh-pforzheim.de/
Fachhochschule Potsdam,Germany,Berlin,190,"Cybersecurity, Data Science, MS Computer Science",12562,Low,http://www.fh-potsdam.de/
Fachhochschule Regensburg,Germany,Berlin,455,"Cybersecurity, Data Science, MS Computer Science",7127,Medium,http://www.fh-regensburg.de/
"Fachhochschule Reutlingen, Hochschule für Technik und Wirtschaft",Germany,Munich,353,"MS Computer Science, Cybersecurity, MBA",11950,High,http://www.fh-reutlingen.de/
"Deutsch-Ordens Fachhochschule Riedlingen, Hochschule für Wirtschaft",Germany,Munich,230,"Cybersecurity, Data Science, Software Engineering",11932,High,http://www.fh-riedlingen.de/
Engineering Institute of Technology,Australia,Sydney,392,"Robotics, Business Analytics, Artificial Intelligence",52425,Very High,https://www.eit.edu.au/
Australian Correspondence Schools,Australia,Sydney,51,"Business Analytics, Artificial Intelligence, Cybersecurity",27966,Low,http://www.acs.edu.au/
Australian Catholic University,Australia,Sydney,359,"Cybersecurity, Robotics, Artificial Intelligence",30540,High,http://www.acu.edu.au/
University of Adelaide,Australia,Melbourne,354,"Artificial Intelligence, Robotics, Business Analytics",54426,Very High,http://www.adelaide.edu.au/
Australian Defence Force Academy,Australia,Melbourne,17,"MBA, MS Computer Science, Artificial Intelligence",40070,Very High,http://www.adfa.oz.au/
Australian Lutheran College,Australia,Melbourne,9,"Data Science, MS Computer Science, Artificial Intelligence",42780,Low,http://www.alc.edu.au/
Australian Maritime College,Australia,Melbourne,432,"MS Computer Science, Cybersecurity, Artificial Intelligence",41818,Low,http://www.amc.edu.au/
Australian National University,Australia,Sydney,387,"MS Computer Science, Business Analytics, Robotics",26018,Low,http://www.anu.edu.au/
Avondale University,Australia,Sydney,356,"MS Computer Science, Cybersecurity, Artificial Intelligence",46034,High,http://www.avondale.edu.au/
Federation University Australia,Australia,Melbourne,170,"MBA, Data Science, MS Computer Science",48267,Very High,http://federation.edu.au/
Bond University,Australia,Sydney,18,"Artificial Intelligence, Data Science, Robotics",47918,High,http://www.bond.edu.au/
University of Canberra,Australia,Sydney,183,"MBA, MS Computer Science, Data Science",46385,High,http://www.canberra.edu.au/
